,shop_id,shop_name,company_id,company_name,location,county_name,country_name,depot_id,shop_created_date,industry,subcription_id,subscription_start_date,subscription_end_date,duration_months,status
,282,Noy Feeds - Hannah Wangare,101,Noylick Animal Feeds,POINT(0 0),Kiambu,Kenya,,19/07/2023,Agribusiness,101,14/11/2023,14/11/2024,12,expired
,2822,Bwana shamba Agrovet,1256,Bwana Maina,POINT(-0.446447491645813 37.46678161621094),Embu,Kenya,3325,10/01/2024,Agribusiness,1055,14/05/2024,15/08/2024,3,expired
,2826,Hygiene Agrovet,1257,Kibugu Agrovet,POINT(-0.9286388 36.9425193),Murang'a,Kenya,2333,10/01/2024,Agribusiness,2973,28/01/2025,28/02/2025,1,active
,2830,WestFarm Agrovet B,1241,WestFarm,POINT(39.4773193 -3.8603923),Kilifi,Kenya,4941,10/01/2024,Agribusiness,1056,10/01/2024,10/02/2024,1,expired
,2836,NKUBU VET CLINIC,1260,NKUBU FARM HOUSE,,Meru,Kenya,3905,10/01/2024,Agribusiness,2460,14/02/2025,14/03/2025,1,active
,2837,GODIE FARM SUPPLY,1259,GODIE FARM SOLUTIONS,POINT(33.48030828 0.45814978),Mayuge,Uganda,2995,10/01/2024,"Agribusiness,Agriculture",1060,18/04/2024,18/05/2024,1,expired
,2844,Julita Farm Supply,949,Mukama Mulungi Farm Store Container Village,POINT(0 0),Masaka,Uganda,,11/01/2024,Agribusiness,872,02/01/2025,05/03/2025,2,active
,2845,JJ Agro & Bikes,1263,JJ Blessings Agro,POINT(35.99541249 -0.63246662),Nakuru,Kenya,2621,11/01/2024,Automotives,1061,13/03/2024,14/02/2025,11,expired
,2848,urimi 2 agrovet,1264,Shadecc Investment,POINT(-0.505323 37.2806566),Kirinyaga,Kenya,5097,11/01/2024,Agribusiness,1747,06/11/2024,06/03/2025,4,active
,2851,GUSIIANIMALCARE LTD,1265,GUSII 1ANIMAL CARE,POINT(34.84814097 -0.73572999),Kisii,Kenya,3089,11/01/2024,Agribusiness,1063,11/01/2024,11/01/2025,12,expired
,2852,Wakisa vet care drug shop 1,1141,Wakisa Agro Shop,POINT(33.1240806 0.9449389),Kamuli,Uganda,5557,11/01/2024,Agribusiness,1000,13/01/2025,13/02/2026,13,active
,2857,SAFI AGROVET-Till No:5648009,1267,Safi,POINT(34.72477331 0.0494167),Vihiga,Kenya,1666,11/01/2024,Agribusiness,1064,11/01/2024,11/02/2024,1,expired
,286,Bernoch Agroshop,119,Bernoch Agroshop,POINT(34.8336134 0.4469733),Kakamega,Kenya,,19/07/2023,Agribusiness,119,04/07/2023,04/07/2024,12,expired
,2860,Nya Magoya Agrovet,1266,Nya Magoya Agrovet Sigomere,POINT(0.2204867 34.3749212),Siaya,Kenya,2060,11/01/2024,Agribusiness,1066,12/04/2024,12/05/2024,1,expired
,2863,PACU OPUR AGRO INPUTS - STORE,1269,PACU OPUR,POINT(2.2448574 32.8965034),Lira,Uganda,5931,11/01/2024,Agribusiness,1071,08/10/2024,08/11/2024,1,expired
,2869,FarmersCare Consultants,1271,Farmers Care Agrovet,POINT(-0.6294895 36.0018123),Nakuru,Kenya,1238,11/01/2024,Agribusiness,1068,11/01/2024,11/02/2024,1,expired
,2876,Napron 1,1274,Niproon Agro,POINT(33.12426338 0.94600596),Kamuli,Uganda,5356,11/01/2024,Agribusiness,1070,14/01/2025,14/02/2026,13,active
,2877,PACU OPUR Agro Inputs,1269,PACU OPUR,POINT(2.2444675 32.8963442),Lira,Uganda,3076,11/01/2024,Agribusiness,1071,08/10/2024,08/11/2024,1,expired
,288,Mzinyi Agroshop,120,Mzinyi Agroshop,POINT(39.3519103 -4.1133737),Kwale,Kenya,,19/07/2023,Agribusiness,120,04/07/2023,04/07/2024,12,expired
,2881,SAMAGRO FARMERS CENTRE,1275,Samagro,POINT(34.72397 0.049048333333333),Kisumu,Kenya,5890,11/01/2024,Agribusiness,1072,11/01/2024,11/02/2024,1,expired
,2885,LAYONS HARDWARE,1277,LAYONS HARDWARE,POINT(-1.2381943 37.0005491),Nairobi,Kenya,,11/01/2024,Hardware,1073,11/01/2024,11/02/2024,1,expired
,2886,Napron2,1274,Niproon Agro,POINT(33.12440344 0.94562018),Kamuli,Uganda,4997,11/01/2024,Agribusiness,1070,14/01/2025,14/02/2026,13,active
,2891,Kolenya Agrocentre Company Limited,1279,Kolenya Agrovet,POINT(-0.5227141 34.473544),Migori,Kenya,2543,11/01/2024,Agribusiness,1075,13/03/2024,27/02/2025,11,active
,2892,Favour Packaging 2,897,Favour Packaging,POINT(-0.4252015 36.9547468),Nyeri,Kenya,,12/01/2024,Other,2087,22/11/2024,22/02/2025,3,active
,2897,Jacvee  farmers point,1281,Jacvee Agrovet Ematioli,POINT(0.0500398 34.6246309),Vihiga,Kenya,4963,12/01/2024,"Agribusiness,Consumer Goods",1077,13/03/2024,01/03/2025,11,active
,290,KATAO AGROSHOP,121,KATAO AGROSHOP,POINT(39.34769073 -4.49329425),Kwale,Kenya,,19/07/2023,Agribusiness,121,04/07/2023,04/07/2024,12,expired
,2905,Gede Milimani Agrovet,1284,Gede Agrovet,POINT(-3.6241867 39.8611017),Kilifi,Kenya,4583,12/01/2024,Agribusiness,1078,12/01/2024,15/03/2024,2,expired
,2906,RULIDOZ Agro Inputs,1269,PACU OPUR,POINT(2.2446331 32.8963345),Lira,Uganda,2298,12/01/2024,Agribusiness,1071,08/10/2024,08/11/2024,1,expired
,2914,Milcon Agrovet,1286,Milc Agro,POINT(-0.9200833 35.299095),Bomet,Kenya,5941,12/01/2024,Agriculture,1764,18/11/2024,18/03/2025,4,active
,2915,Dokolo Agro Inputs - Lira,1269,PACU OPUR,POINT(2.2450614 32.8966068),Lira,Uganda,5933,12/01/2024,Agribusiness,1071,08/10/2024,08/11/2024,1,expired
,2916,Rwenkanja Farm Supply,1287,RWENKANJA FARM SUPPLY SHOP 1,POINT(30.7333326 -0.5228173),Mbarara,Uganda,5846,12/01/2024,Agribusiness,1080,05/11/2024,05/12/2024,1,expired
,292,Winfarm Agroshop,122,Winfarm Agroshop,POINT(34.6654309 0.2040347),Kakamega,Kenya,,19/07/2023,Agribusiness,122,04/07/2023,04/07/2024,12,expired
,2921,Thalatha Agrovet,1284,Gede Agrovet,POINT(-3.2404726 40.0900565),Kilifi,Kenya,3506,12/01/2024,Agribusiness,1078,12/01/2024,15/03/2024,2,expired
,2924,QUALITY ANIMAL FEEDS,1289,Peter,POINT(37.02753 -0.432496),Nyeri,Kenya,5070,12/01/2024,Agribusiness,1083,20/01/2025,20/03/2025,2,active
,2927,MUKOTHIMA FARMERS CENTER,1291,MUKOTHIMA FARMERS C,POINT(0.0124836 37.9449512),Tharaka Nithi,Kenya,2840,12/01/2024,Agribusiness,1082,13/11/2024,13/03/2025,4,active
,2936,Abe Vet Drug Shop,1295,ABE VET SHOP 2,POINT(30.7563671 -0.0484945),Kiruhura,Uganda,5547,12/01/2024,Agribusiness,1084,08/02/2025,08/03/2025,1,active
,2959,Dokolo Agro Inputs,1269,PACU OPUR,POINT(1.9188151 33.1671618),Dokolo,Uganda,2715,13/01/2024,Agribusiness,1071,08/10/2024,08/11/2024,1,expired
,2960,BIMOS AGROVET,1306,Bimos Agrovet,POINT(1.0230916 34.9991157),Trans Nzoia,Kenya,1560,13/01/2024,Agribusiness,1085,26/08/2024,26/09/2024,1,expired
,2963,JUMA FARM AGRIBUSINESS CONSULTANTS LIMITED,1307,Juma Farmers Services Center,POINT(0.3883691 32.6007183),Wakiso,Uganda,5618,13/01/2024,Agribusiness,1086,13/01/2024,13/02/2025,13,expired
,2965,Best Price Communication,1308,Best Price Communication,POINT(-0.573728 37.3267183),Kirinyaga,Kenya,,13/01/2024,Electronics,2102,26/11/2024,28/02/2025,3,active
,2969,Primachem,1310,Primachem,POINT(-0.6660697 37.2104353),Kirinyaga,Kenya,,13/01/2024,Agribusiness,1087,13/01/2024,13/01/2025,12,expired
,297,Farm Input Kipkaren Agroshop,124,Farm Input Kipkaren Agroshop,POINT(34.96432436 0.60550779),Kakamega,Kenya,,19/07/2023,Agribusiness,124,04/07/2023,04/07/2024,12,expired
,2973,Salz General Merchandise,1312,Salz General Merchandise,POINT(0.3831763 32.5555414),Kampala,Uganda,,14/01/2024,"Consumer Goods,Groceries",1088,29/01/2025,01/03/2025,1,active
,2976,Hamwe Farmer's Shop,1313,HAMWE FARMERS SHOP 1,POINT(-0.1338624 30.4927661),Ibanda,Uganda,5656,14/01/2024,Agribusiness,1089,14/01/2024,14/02/2024,1,expired
,2984,Arusha Agrovet - Test,1317,Arusha Agrovet - Test,,,Kenya,,15/01/2024,"Agribusiness,Hardware",1091,15/01/2024,20/02/2024,1,expired
,2985,KDK695N,1264,Shadecc Investment,POINT(37.4979776 -0.39735),Kirinyaga,Kenya,5286,15/01/2024,Agribusiness,1747,06/11/2024,06/03/2025,4,active
,2988,DISCOUNT PHARMACY,1318,DISCOUNT PHARMACY,POINT(-0.302186 35.8107806),Nakuru,Kenya,2287,15/01/2024,HealthCare,1092,15/01/2024,15/02/2024,1,expired
,2997,SPACELINK DESTINY STORES,1322,SPACELINK DESTINY STORES,POINT(-0.0784037 37.6803968),Meru,Kenya,5077,15/01/2024,Agribusiness,1093,16/02/2024,05/03/2025,12,active
,300,Noy Feeds - Rose Wanjiku,101,Noylick Animal Feeds,POINT(-1.05053471 37.11374083),Kiambu,Kenya,,19/07/2023,Agribusiness,101,14/11/2023,14/11/2024,12,expired
,3000,MARREW GENERAL HARDWARE,1323,MARREW GENERAL HARDWARE - KASARANI,POINT(36.90248295 -1.21988201),Nairobi,Kenya,2292,15/01/2024,"Agribusiness,Hardware",1094,22/04/2024,28/11/2024,7,expired
,3002,Tinkamuka Farm,1324,Tinkamuka Farm,POINT(30.2896697 -0.8915174),Ntungamo,Uganda,,15/01/2024,Agribusiness,1095,15/01/2024,15/02/2025,13,expired
,3006,Simple Farm Supplies,1326,Simple Farm Supplies,POINT(1.2458912 31.0831901),Hoima,Uganda,,15/01/2024,"Agribusiness,Other",1096,15/01/2024,15/01/2025,12,expired
,3010,MK FARMERS KAPCHORWA 1,1328,MK FARM KAP,POINT(1.3964112 34.4494582),Kapchorwa,Uganda,,15/01/2024,Agribusiness,1110,15/02/2024,15/12/2024,10,expired
,3012,Truestone Limited,1329,Truestone Limited,POINT(37.70704523 -3.37485265),Taita Taveta,Kenya,,15/01/2024,Hardware,1098,15/01/2024,18/08/2024,7,expired
,3013,MK FARMERS KAPCHORWA,1328,MK FARM KAP,POINT(1.3956172 34.4486445),Kapchorwa,Uganda,5142,15/01/2024,Agribusiness,1110,15/02/2024,15/12/2024,10,expired
,3016,KINFAM HARDWARE,1330,Kinfarm Hardware Ltd,POINT(0 0),Uasin Gishu,Kenya,1785,15/01/2024,Agribusiness,1574,20/03/2024,11/03/2025,11,active
,302,Hope-Gentrevelation Enterprise,126,Hope-Gentrevelation Enterprise,POINT(-1.2828675 36.7288557),Machakos,Kenya,,19/07/2023,Agribusiness,126,04/07/2023,04/07/2024,12,expired
,3020,Shamba App,1332,Shamba App,POINT(36.728826 -1.2828328),Baringo,Kenya,,15/01/2024,Agribusiness,1099,15/01/2024,15/02/2024,1,expired
,3022,NEXXON INVESTMENT SUPPLIERS - BUY GOODS 9715195,1333,NEXXON INVESTMENT SUPPLIERS,POINT(-0.2977852 36.1360808),Nakuru,Kenya,,15/01/2024,Hardware,1100,15/03/2024,15/06/2024,3,expired
,3023,Dave agrofeeds,30,Dave Agrovet,POINT(-0.4118281900882721 37.44964599609375),Embu,Kenya,4612,15/01/2024,Agribusiness,760,21/11/2023,22/11/2025,24,active
,3029,FARMERS FRIEND-KIAMUTUGU,1334,FARMERS FRIEND KIAMUTUGU,POINT(-0.4714775 37.381221),Kirinyaga,Kenya,1966,15/01/2024,Agribusiness,1107,20/11/2024,20/03/2025,4,active
,3032,CHAVAKALI POULTRY CENTER,725,Collins Kadivira,POINT(0.3153033 34.7647867),Vihiga,Kenya,2901,15/01/2024,Agribusiness,1632,15/05/2024,05/03/2025,9,active
,3033,Pkama Vetagro Supplies,1335,Pkama 1,POINT(34.7195373 0.7814372),Bungoma,Kenya,1951,15/01/2024,Agribusiness,1105,16/02/2024,13/02/2025,11,expired
,3034,Shamba Agrovet - Tugen Estate,1336,Shamba Agrovet,POINT(0.6792376 35.3855351),Uasin Gishu,Kenya,2503,15/01/2024,Agribusiness,2485,15/01/2025,15/03/2025,1,active
,3037,Ujamaa Late Chemist,1337,Ujamaa,POINT(0 0),Mombasa,Kenya,5499,15/01/2024,"Agribusiness,HealthCare",1104,15/01/2024,19/03/2024,2,expired
,304,Jasaco Enterprise,127,Jasaco Enterprise,POINT(37.6518004 -1.2079442),Machakos,Kenya,,19/07/2023,Agribusiness,127,04/07/2023,04/07/2024,12,expired
,305,Noy Feeds - Shadrach Kyalo,101,Noylick Animal Feeds,POINT(0 0),Kiambu,Kenya,,19/07/2023,Agribusiness,101,14/11/2023,14/11/2024,12,expired
,3050,Reagan's Agrovet,1343,Reagan's Agrovet 1,POINT(0.8750901 35.1215488),Uasin Gishu,Kenya,5854,15/01/2024,Agribusiness,1109,15/01/2024,09/01/2025,11,expired
,3059,Jikawa Agro-Clinic,1345,Jikawa Agro Clinic,POINT(-3.3936785 37.6760749),Taita Taveta,Kenya,4578,15/01/2024,Agribusiness,1122,19/02/2024,19/07/2024,5,expired
,306,Noy Feeds - Anastasia Koki,101,Noylick Animal Feeds,POINT(0 0),Kiambu,Kenya,,19/07/2023,Agribusiness,101,14/11/2023,14/11/2024,12,expired
,3063,"SHAMBA IN -Till No,865713",1349,SHAMBA IN KAPKATET,POINT(-0.6320626 35.1954007),Kericho,Kenya,,16/01/2024,Agribusiness,1112,19/02/2024,14/03/2025,12,active
,3068,POLYSWITCH,1350,polyswich,POINT(36.06040998 -0.31655281),Nakuru,Kenya,1171,16/01/2024,Hardware,2953,24/01/2025,24/02/2025,1,active
,3069,Chavakali Animal Feeds,1351,Chavakali Animal Feeds V,POINT(34.7250415 0.1097934),Vihiga,Kenya,3228,16/01/2024,Agribusiness,1114,15/11/2024,15/03/2025,4,active
,3097,JESSI ENTERPRISE,1363,Jessi Enterprises - Kamukunji,POINT(36.8341409 -1.28362411),Nairobi,Kenya,2234,16/01/2024,Other,1115,20/03/2024,12/03/2025,11,active
,310,Apek Farm Enterprises,129,Apek Farm Enterprises,POINT(37.3431502 -1.4169134),Machakos,Kenya,,20/07/2023,Agribusiness,129,04/07/2023,04/07/2024,12,expired
,3100,Kabotik Agrovet,1365,Kabotik Agrovet,POINT(0.8194137 35.4958215),Elgeyo Marakwet,Kenya,3023,16/01/2024,Agribusiness,1120,19/02/2024,08/03/2025,12,active
,3106,Wine Center Chava,1367,Wine Center Chavakali,POINT(0.1161522 34.7313433),Vihiga,Kenya,1864,16/01/2024,Liquor,1116,19/11/2024,19/01/2025,2,expired
,3107,Jikawa Chumvini,1345,Jikawa Agro Clinic,POINT(37.7123045 -3.2043273),Taita Taveta,Kenya,4619,16/01/2024,Agribusiness,1122,19/02/2024,19/07/2024,5,expired
,3108,Hilltop Dream Agrovet Bungoma,1366,Hiltop Dream Agrovet,POINT(0.5492758 34.5572264),Bungoma,Kenya,5916,16/01/2024,Agribusiness,3046,07/02/2025,07/03/2025,1,active
,3111,Gede Kilimo Enterprises,1368,Gede Shop,POINT(-3.3054513 40.0117641),Kilifi,Kenya,3303,16/01/2024,Agribusiness,1117,20/02/2024,05/10/2024,7,expired
,3112,Jikawa Njukini,1345,Jikawa Agro Clinic,POINT(37.7249306 -3.1860763),Taita Taveta,Kenya,4590,16/01/2024,Agribusiness,1122,19/02/2024,19/07/2024,5,expired
,3113,Jikawa Agrovet Elerai,1345,Jikawa Agro Clinic,POINT(37.7319072 -3.177686),Taita Taveta,Kenya,4616,16/01/2024,Agribusiness,1122,19/02/2024,19/07/2024,5,expired
,3116,Gift Smart Kitchen,1369,GIFT SMART KITCHEN,POINT(-1.2842024 36.8349036),Nairobi,Kenya,2586,16/01/2024,Consumer Goods,1121,19/02/2024,18/05/2024,2,expired
,312,JJ HARDWARE,130,JJ HARDWARE,POINT(36.9646706 -0.9844292),Kiambu,Kenya,,20/07/2023,Hardware,130,19/07/2023,30/09/2024,14,expired
,3121,Dic Dic Agrovet Kombewa,1371,Dic,,Kisumu,Kenya,3203,16/01/2024,Agribusiness,1123,19/02/2024,19/03/2024,1,expired
,3122,Streams Agrovet Nyahera,1371,Dic,,Kisumu,Kenya,5075,16/01/2024,Agribusiness,1123,19/02/2024,19/03/2024,1,expired
,3126,J &N VET DRUG SHOP,1373,J &N VET DRUG SHOP,POINT(-1.3210649 36.8001962),Kiboga,Uganda,,16/01/2024,Agribusiness,1124,22/11/2024,22/12/2024,1,expired
,3135,UGENYA FARMERS CENTRE,1377,Mulembe Farmers Center Chava,POINT(0.1149427 34.730003),Siaya,Kenya,2087,17/01/2024,Agribusiness,1125,18/02/2024,23/03/2025,13,active
,3136,Mulembe Farmers Center Stores,1377,Mulembe Farmers Center Chava,POINT(0.1149427 34.730003),Vihiga,Kenya,2530,17/01/2024,Agribusiness,1125,18/02/2024,23/03/2025,13,active
,3137,Jikawa Agrovet Taveta,1345,Jikawa Agro Clinic,POINT(-3.3929306 37.6757424),Taita Taveta,Kenya,4562,17/01/2024,Agribusiness,1122,19/02/2024,19/07/2024,5,expired
,314,Benako Farmcare,131,Benako Farmcare,POINT(34.1989045 0.5772499),Busia,Kenya,,20/07/2023,Agribusiness,131,04/07/2023,04/07/2024,12,expired
,3140,Hang Agrovet,1378,Hang Agrovet,POINT(36.1665895 -0.315082),Nakuru,Kenya,,17/01/2024,Agribusiness,1126,17/01/2024,12/05/2024,3,expired
,3143,Agape Agrovet,913,Agape Agrovet,POINT(34.25421469 0.44870116),Busia,Kenya,2342,17/01/2024,Agribusiness,3027,05/02/2025,05/03/2025,1,active
,3148,Renha Agro Supply,1381,Renha Agro Supplies,POINT(0.547726 35.2451737),Uasin Gishu,Kenya,2908,17/01/2024,Agribusiness,1127,19/02/2024,03/03/2025,12,active
,3153,CHUMALAND ENTERPRISES,1383,Chumaland Enterprises,POINT(-0.0731521 36.3646929),Nyandarua,Kenya,5305,17/01/2024,"Agribusiness,Hardware",1129,17/01/2024,17/02/2024,1,expired
,3156,High View Connection,1384,HIGH VIEW CONNECTION,POINT(37.9412092 0.2994419),Meru,Kenya,5745,17/01/2024,Agribusiness,1131,20/04/2024,28/02/2025,10,active
,3159,SEETA FARM VET DRUG SHOP,1385,SEETA FARM VET DRUG SHOP,POINT(32.719824 0.37039),Mukono,Uganda,3282,17/01/2024,Agribusiness,1132,13/02/2025,13/03/2025,1,active
,316,SmartStart Agrochemicals,132,SmartStart Agrochemicals,POINT(39.4522414 -4.1737242),Kwale,Kenya,,20/07/2023,Agribusiness,132,04/07/2023,04/07/2024,12,expired
,3166,GEDE UMOJA FEEDS. PIN NO.A010104739D,1388,GEDE UMOJA FEEDS.  PIN NO-A010104739D,POINT(-3.3053596 40.0118427),Kilifi,Kenya,3569,18/01/2024,Agribusiness,1133,18/01/2024,23/05/2024,4,expired
,3169,Kaplong Farmers Store      B/N:522533 A/N: 7632183,1389,Kaplong F,POINT(-0.6788436 35.1425199),Bomet,Kenya,410,18/01/2024,Agribusiness,1136,21/02/2024,30/05/2024,3,expired
,3178,Sarjim Auto Shop,1390,Sirjim Autoshop,POINT(-1.2764938 36.8874403),Machakos,Kenya,1712,18/01/2024,Automotives,1146,19/11/2024,19/03/2025,4,active
,3179,HIMA AGROVET,1393,Hima Agrovet,POINT(-0.710013 34.660088),Kisii,Kenya,2559,18/01/2024,Agribusiness,1137,18/01/2024,21/03/2024,2,expired
,318,Win Win Agrosolutions,133,Win Win Agrosolutions,POINT(34.4494582 0.4939203),Bungoma,Kenya,,20/07/2023,Agribusiness,133,04/07/2023,04/07/2024,12,expired
,3180,Sarjim Autoshop 2,1390,Sirjim Autoshop,POINT(-1.2764938 36.8874403),Machakos,Kenya,1724,18/01/2024,Automotives,1146,19/11/2024,19/03/2025,4,active
,3189,Malera Farmers Center,1397,Malera 1 Farmers Centre,POINT(34.53464184 -0.9061389),Migori,Kenya,5082,18/01/2024,Agribusiness,1140,18/01/2024,18/02/2024,1,expired
,3192,Selisco Agri-feeds,1398,Selisco Agri-Feeds,POINT(0.5153453 35.2349361),Uasin Gishu,Kenya,4761,18/01/2024,Agribusiness,1141,18/01/2024,18/01/2025,12,expired
,3195,Jachems Animal Supplies,1399,Jachems Agrochemicals,POINT(-0.5487047 34.9163746),Nyamira,Kenya,2459,18/01/2024,"Agribusiness,Agriculture",1144,18/01/2024,18/01/2026,23,active
,3198,Headquota agrovet,1400,HQ,POINT(-0.9289846 36.9426854),Murang'a,Kenya,2361,18/01/2024,Agribusiness,1746,29/07/2024,29/08/2024,1,expired
,3199,FARMERS FRIENDS AGRO-CHEM(MUTHIGI-INI),1334,FARMERS FRIEND KIAMUTUGU,POINT(-0.4673301 37.3897512),Kirinyaga,Kenya,1946,18/01/2024,Agribusiness,1107,20/11/2024,20/03/2025,4,active
,320,MIJIKENDA AGROSHOP,134,MIJIKENDA AGROSHOP,POINT(39.1938607 -4.2328038),Kwale,Kenya,,20/07/2023,Agribusiness,134,04/07/2023,04/07/2024,12,expired
,3201,Hope Agrovet Ilungu,1401,Hope Agrovet Ilungu,POINT(34.6550598 0.1240593),Vihiga,Kenya,,18/01/2024,Agribusiness,1145,18/01/2024,18/02/2024,1,expired
,3210,Wigo Collection Boutique,1405,WIGO COLLECTION BOUTIQUE,POINT(34.457858 -0.53155022),Homa Bay,Kenya,3733,18/01/2024,Consumer Goods,2885,14/02/2025,14/03/2025,1,active
,3213,Headquota Agrovet Kiria-ini,1400,HQ,POINT(-0.8869644 36.9088659),Murang'a,Kenya,2646,19/01/2024,Agribusiness,1746,29/07/2024,29/08/2024,1,expired
,3216,Natty agricultural services,1407,Antony Njogu,POINT(0 0),Embu,Kenya,1077,19/01/2024,Agribusiness,1148,18/11/2024,28/02/2025,3,active
,3219,Magos Farm Enterprises Ltd-Aram,1408,Magos,POINT(-0.0976097 34.7544128),Siaya,Kenya,4032,19/01/2024,Agribusiness,1713,10/07/2024,11/03/2025,8,active
,322,Luciah Jacob Enterprise,135,Luciah Jacob Enterprise,POINT(37.5949053 -1.4776052),Machakos,Kenya,,20/07/2023,Agribusiness,135,04/07/2023,04/07/2024,12,expired
,3223,PROMINENT AGROVET,1409,Prominent Agrovet Kagio,POINT(-0.6207936 37.2584042),Kirinyaga,Kenya,1562,19/01/2024,Agribusiness,1151,16/01/2025,16/02/2025,1,expired
,3228,Excellent van selling,1410,Excellent Wines,POINT(-0.8652049 34.7624903),Kisii,Kenya,5353,19/01/2024,Liquor,1152,19/07/2024,19/08/2024,1,expired
,3229,club Valtom,1410,Excellent Wines,POINT(-0.8652049 34.7624903),Kisii,Kenya,5369,19/01/2024,"Agribusiness,Liquor",1152,19/07/2024,19/08/2024,1,expired
,3230,excellent wines,1410,Excellent Wines,POINT(34.7897865 -0.8739674),Kisii,Kenya,5389,19/01/2024,Liquor,1152,19/07/2024,19/08/2024,1,expired
,3231,Valtom 2,1410,Excellent Wines,POINT(34.7621674 -0.8641782),Kisii,Kenya,5754,19/01/2024,Liquor,1152,19/07/2024,19/08/2024,1,expired
,3236,Neema Agrovet Mumias,1412,Neema Agrovet M,POINT(0.3358907 34.487433),Kakamega,Kenya,4865,19/01/2024,Agribusiness,2118,02/12/2024,02/02/2025,2,expired
,3239,KIRWA & KIRWA AGRI-SHOP,1413,Kirwa & Kirwa Agri Shop,POINT(0.4740603 35.1425199),Nandi,Kenya,2012,19/01/2024,,2685,20/01/2025,20/03/2025,1,active
,3246,Da Jerico Ent  Till No:5231475,1416,Albert,POINT(37.57006543 -0.42090062),Embu,Kenya,5265,19/01/2024,Agribusiness,1157,29/07/2024,10/03/2025,7,active
,3262,NNAKS SOLUTION ENGINEERING CO. LTD,1424,NNAKS SOLUTION ENGINEERING CO. LTD,POINT(-0.6043939 30.662849599999998),Mbarara,Uganda,,20/01/2024,Electronics,1158,05/02/2025,05/03/2025,1,active
,3263,VESCORIL AGROVET,1423,Vescoril,POINT(34.788391068578 -0.058256322517991),Kisumu,Kenya,1522,20/01/2024,Agribusiness,1162,28/05/2024,28/07/2024,2,expired
,3264,NEEMA AGROVET KISUMU,1423,Vescoril,POINT(34.84777518 -0.09903412),Kisumu,Kenya,1545,20/01/2024,Agribusiness,1162,28/05/2024,28/07/2024,2,expired
,3267,BARAKA AGROVET KEUMBU,1258,Kuza1 Agrovet Keumbu,POINT(34.84696687 -0.73525656),Kisii,Kenya,2633,20/01/2024,Agribusiness,1058,26/12/2024,26/02/2025,2,active
,3269,KATERA-NDULU ESTATES,1426,KATERA-NDULU ESTATES,POINT(32.690703333333 0.36857666666667),Mukono,Uganda,,20/01/2024,Agribusiness,1160,20/01/2024,20/01/2025,12,expired
,327,LIMKI COMPLEX,128,LIMKI COMPLEX,POINT(-2.0838789 37.4745181),Makueni,Kenya,,20/07/2023,Agribusiness,128,04/07/2023,04/07/2024,12,expired
,3272,Matia Vet Supplies,1427,Matai Vet Supplies,POINT(0.7401603 35.1507694),Uasin Gishu,Kenya,1848,20/01/2024,Agribusiness,1159,25/03/2024,25/04/2024,1,expired
,3275,Rozzavale agrovet enterprises,1428,Rozzavale 1agrovet,POINT(0 0),Kisii,Kenya,4751,20/01/2024,Agribusiness,1163,20/01/2024,24/03/2024,2,expired
,3284,Kanyanda Farm Supply,1432,Shop,POINT(32.38048819 0.59481396),Luwero,Uganda,4671,21/01/2024,Agribusiness,1164,21/01/2024,21/07/2024,6,expired
,3295,SULAL AGRICULTURAL SERVICES,1437,Su Ltd,POINT(35.1889126 -0.4648469),Kericho,Kenya,5739,21/01/2024,Agribusiness,1717,10/07/2024,23/11/2024,4,expired
,3298,SALAMA FARMERS AGROVET,1438,Salama,POINT(34.7956544 -0.0520937),Kisumu,Kenya,1840,21/01/2024,Agribusiness,1166,21/01/2024,21/02/2024,1,expired
,3299,Nguzo Agrovet- NRB,1414,NGUZO AGROVET LTD,POINT(-1.2716381 36.7622142),Nairobi,Kenya,1371,21/01/2024,Agribusiness,1974,25/10/2024,28/02/2025,4,active
,3301,Nguzo Agrovet Salama,1414,NGUZO AGROVET LTD,POINT(-1.2716381 36.7622142),Makueni,Kenya,312,21/01/2024,Agribusiness,1974,25/10/2024,28/02/2025,4,active
,3305,Olive store Brooke,1439,Keribon Ltd,POINT(-0.33428 35.3265633),Kericho,Kenya,5278,22/01/2024,Agribusiness,2095,25/11/2024,06/02/2025,2,expired
,3308,Nguzo Agrovet Sultan 2,1414,NGUZO AGROVET LTD,POINT(-1.2117722 36.8946138),Makueni,Kenya,1039,22/01/2024,Agribusiness,1974,25/10/2024,28/02/2025,4,active
,3311,Kibochi Agrovet,1441,Kibochi Agrovet,POINT(0.3899572 35.1915964),Uasin Gishu,Kenya,5227,22/01/2024,Agribusiness,1169,22/01/2024,02/01/2025,11,expired
,3316,Nano farm inputs,1443,Nano Agro Inputs,POINT(37.453534 -0.538415),Kirinyaga,Kenya,4907,22/01/2024,Agribusiness,2091,25/11/2024,19/03/2025,3,active
,3319,Alfavet Agrovet,1444,Alfavet Agrovet,POINT(0.185687 34.99389),Nandi,Kenya,2166,22/01/2024,Agribusiness,1171,22/01/2024,13/04/2024,2,expired
,332,Joflo Angelic Enterprises,139,Joflo Angelic Enterprises,POINT(0 0),Machakos,Kenya,,21/07/2023,Agribusiness,139,04/07/2023,04/07/2024,12,expired
,3320,Nguzo Agrovet Emali,1414,NGUZO AGROVET LTD,POINT(-1.2716381 36.7622142),Makueni,Kenya,835,22/01/2024,Agribusiness,1974,25/10/2024,28/02/2025,4,active
